"fisc_wk_id","fisc_wk_strt_dt","mkt_lvl","rgn_shrt_nm","co_nbr","co_shrt_nm","bus_ctr_nm","itm_grp_nm","attr_grp_nm","prc_src_typ_cd","cust_nbr","cuisine_lvl_1_desc","ttl_cases","ttl_sales","ttl_lines","ttl_grs_prft"
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"413625",Beverages and Snacks,1.000,59.98,1,11.567
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"429910",Specialty American,4.000,226.64,1,28.256
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"451062",Latin,2.000,111.46,1,13.628
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"452425",Mainstream American,21.000,1079.19,1,49.917
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"456616",Latin,3.000,163.20,1,15.772
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"460873",Specialty American,2.000,113.32,1,14.128
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"491803",Latin,10.000,374.80,1,108.333
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"546416",Asian,4.000,133.32,1,26.733
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"589150",Latin,16.000,891.68,1,109.026
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"591164",Asian,3.000,94.95,1,15.010
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"595751",Asian,3.000,143.82,2,17.981
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"608232",Specialty American,8.000,437.28,1,58.098
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"610261","",1.000,51.39,1,3.154
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"614735",Latin,2.000,106.90,1,7.708
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"627133","",10.000,534.50,1,38.541
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"639963",Asian,3.000,166.38,1,20.312
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"689943",Mainstream American,4.000,129.44,1,22.853
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"692889",Asian,4.000,126.60,1,20.013
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"702597",Asian,4.000,129.44,1,30.733
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"723882",Beverages and Snacks,8.000,281.04,1,73.776
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"729913",Asian,2.000,64.72,1,15.366
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732065","",13.000,724.49,1,79.743
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"732420",Latin,2.000,114.18,1,14.988
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"745315",Asian,8.000,445.84,1,49.073
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"745877",Mainstream American,4.000,171.96,1,18.960
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"777318",Asian,10.000,316.50,1,69.733
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"795104",Latin,30.000,1541.70,1,94.625
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"808782",Mainstream American,1.000,36.21,1,11.533
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"839480",Latin,1.000,55.73,1,7.494
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"851154","",1.000,32.34,1,5.693
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"861062",Mainstream American,5.000,161.80,1,28.566
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"863803",Asian,8.000,258.88,1,45.707
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"869073",Latin,4.000,222.92,1,27.256
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"882068",Asian,5.000,161.80,1,38.416
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"888263",Asian,2.000,111.46,1,12.268
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"891317",Asian,10.000,323.60,1,57.133
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"895805","",6.000,215.94,1,56.060
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"907071",Beverages and Snacks,9.000,495.00,1,55.436
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"909655",Latin,1.000,58.71,1,10.474
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"910273","",18.000,1008.36,1,126.514
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"934166","",4.000,222.92,1,24.536
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"960807","",2.000,114.52,1,18.030
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"969170",Latin,3.000,167.19,1,22.482
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"981423",Asian,2.000,64.76,1,11.466
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"983452",Asian,2.000,66.66,1,13.366
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"985085",Latin,2.000,105.98,1,6.788
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"987347",Asian,3.000,99.99,1,20.050
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"990119",Latin,37.000,1928.15,1,120.304
202304,2022-07-24,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"993253",Asian,7.000,226.52,1,49.842
202305,2022-07-31,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"000141",Latin,1.000,55.51,1,5.911
202305,2022-07-31,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011449",Beverages and Snacks,5.000,248.85,1,2.358
202305,2022-07-31,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"011477",Asian,5.000,169.40,1,24.909
202305,2022-07-31,South,South Texas,"067",HOUSTON,DAIRY,EGGS,SHELL EGGS,CEP,"012403",Latin,2.000,63.94,1,6.143
